ds,yhat,yhat_lower,yhat_upper,pct_occ,over70,over80,over85
2023-12-24 17:00:00,81.37595705616056,38.84462334370766,123.63849822496671,6.781329754680046,False,False,False
2023-12-25 17:00:00,88.8404556193445,47.859460375362005,132.69296131591832,7.403371301612041,False,False,False
2023-12-27 17:00:00,87.11789127664115,45.17084540303389,129.09445852274334,7.25982427305343,False,False,False
2024-01-07 17:00:00,58.67757177286671,16.334556098000302,98.72639278892409,4.889797647738893,False,False,False
2024-01-09 17:00:00,66.92615144407976,26.228164815793097,110.7578709583405,5.577179287006647,False,False,False
2024-01-25 17:00:00,24.60986733418177,-18.543546400924043,67.26115576266639,2.0508222778484813,False,False,False
2024-01-27 17:00:00,21.94878841611643,-21.909246514841996,65.8358761383671,1.8290657013430356,False,False,False
2024-01-31 17:00:00,25.199323267772954,-15.242455960133322,66.9491291613186,2.0999436056477463,False,False,False
2024-02-01 17:00:00,19.703239212144894,-21.84935096441906,60.49580999896192,1.6419366010120746,False,False,False
2024-02-05 17:00:00,16.97284380105735,-21.569130419422848,58.497995683503284,1.4144036500881125,False,False,False
2024-02-07 17:00:00,19.54277220212063,-21.749779630946904,62.538004078068795,1.6285643501767193,False,False,False
2024-02-08 17:00:00,14.566872115695332,-25.776490750859338,58.46405603593478,1.2139060096412777,False,False,False
2024-02-18 17:00:00,-3.2242574351811726,-46.88298956209437,37.719460888859615,-0.26868811959843103,False,False,False
2024-02-20 17:00:00,6.839851214694448,-37.836270008013194,49.11217385922543,0.5699876012245374,False,False,False
2024-02-22 17:00:00,5.921814642226707,-35.56401871174725,48.39512174974935,0.4934845535188922,False,False,False
